GeneID	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCCZ	HHCGC	HHCGS
jgi.p|Neosp1|269356	2.15	3.98	4.15	7.75	7.42	7.33	5.94	6.59	5.72	6.15	9.62	7.55	5.88	8.02	5.56	6.07	6.5	1.93
jgi.p|Neosp1|269521	9.58	7.98	9.15	9.41	9.09	4.96	5.76	7.04	5.25	6.31	7.41	4.21	6.88	6.92	7.31	5.02	2.26	1.62
jgi.p|Neosp1|269610	6.03	5.65	6.4	6.65	8.35	4.67	5.78	5.87	4.83	7.36	9.07	5.77	6.46	7.27	8.77	4.46	1.14	0.66
jgi.p|Neosp1|269823	23.05	28.66	31.75	39.82	53.67	52.87	51.39	49.2	54.83	50.94	38.63	44.7	55.06	45.72	36.55	21.57	10.71	14.91
jgi.p|Neosp1|269984	9.23	10.51	12.16	18.82	22.56	17.31	19.61	19.44	16.65	17.86	27.22	14.24	18.18	24.64	13.47	14.01	8.38	3.86
jgi.p|Neosp1|27024	0.45	0.74	0.39	0.19	0.81	0.42	0.55	0.44	2.44	0.72	1.79	1.95	1.72	1.09	0.75	0.54	0.16	0.1
jgi.p|Neosp1|27036	0.43	0.57	1.35	0.33	0.49	0.22	0.48	1.12	0.35	0.78	2.3	0.77	0.75	0.53	0.92	0.0	0.04	0.0
jgi.p|Neosp1|270365	4.35	4.27	5.5	11.33	9.49	16.34	20.21	23.78	12.33	20.63	17.96	12.28	11.23	15.83	7.05	14.49	57.99	95.04
jgi.p|Neosp1|270471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|270617	0.12	0.05	0.14	0.1	0.08	0.0	0.26	0.19	0.25	0.28	0.9	0.31	0.53	0.1	0.24	2.12	6.43	12.8
jgi.p|Neosp1|270810	7.92	7.86	7.0	15.16	14.14	12.35	11.4	11.48	8.96	11.39	8.76	7.1	12.47	13.93	7.38	6.3	4.55	2.9
jgi.p|Neosp1|270811	9.86	6.99	7.94	11.51	10.16	9.2	8.32	9.95	8.16	7.55	9.98	5.45	8.82	10.47	5.11	7.39	4.04	2.68
jgi.p|Neosp1|270881	0.3	0.24	0.24	0.06	0.15	1.13	0.69	0.94	1.35	0.87	1.56	4.06	1.41	0.82	0.41	0.1	0.0	0.03
jgi.p|Neosp1|271248	11.07	10.17	12.87	21.43	17.41	14.76	15.93	14.06	14.66	15.8	31.03	8.54	16.51	23.57	7.72	26.76	17.91	7.6
jgi.p|Neosp1|271273	2.58	5.51	6.24	10.86	14.03	12.02	13.61	13.72	11.83	13.94	13.45	11.46	12.32	17.68	8.84	2.82	2.01	1.3
jgi.p|Neosp1|271668	154.35	157.47	179.47	171.77	147.34	176.39	161.25	171.89	168.74	160.69	226.0	113.04	155.91	200.36	101.42	92.73	23.47	10.7
jgi.p|Neosp1|272052	28.53	23.82	29.17	27.73	31.41	36.92	34.51	36.12	35.38	33.25	33.84	24.28	31.71	35.7	24.5	16.66	8.54	6.49
jgi.p|Neosp1|272169	0.9	1.36	1.58	1.31	1.36	1.12	0.69	1.35	0.78	0.79	2.0	0.92	0.92	1.28	0.98	1.74	0.3	0.13
jgi.p|Neosp1|272340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|27240	0.74	1.23	1.46	3.16	1.43	2.79	3.18	3.89	3.73	2.3	3.55	1.15	2.35	5.21	1.31	1.41	0.39	0.13
jgi.p|Neosp1|272592	7.62	7.4	4.61	10.08	15.24	9.45	10.29	14.41	13.23	17.42	6.52	6.09	9.19	9.88	4.39	6.99	4.09	3.53
jgi.p|Neosp1|27276	9.78	19.4	20.38	34.99	29.22	31.91	34.32	37.3	43.92	28.26	15.4	14.17	30.43	36.37	19.28	29.48	15.18	17.89
jgi.p|Neosp1|273354	58.78	65.48	69.26	75.44	69.94	80.8	95.82	104.5	93.1	91.61	43.18	64.97	82.55	87.75	63.7	75.3	104.46	178.95
jgi.p|Neosp1|273454	1.23	1.84	2.29	1.14	1.26	0.65	1.35	2.03	1.67	2.19	1.21	0.84	1.41	1.8	1.69	2.14	0.38	0.74
jgi.p|Neosp1|27352	1.45	5.62	4.83	6.88	5.63	4.52	5.86	10.52	7.39	6.85	2.35	2.12	5.09	7.57	2.92	7.0	5.03	6.46
jgi.p|Neosp1|273524	36.38	35.66	34.95	40.3	37.83	30.4	27.71	28.76	31.09	26.11	29.97	20.52	31.86	32.27	26.06	36.11	11.61	10.34
jgi.p|Neosp1|273780	0.29	0.2	0.17	0.22	0.45	1.42	1.04	1.81	1.89	1.45	1.35	3.57	2.17	1.74	1.28	0.1	0.38	0.38
jgi.p|Neosp1|273991	67.54	86.63	93.93	182.51	190.91	172.16	188.56	180.38	175.41	202.59	45.01	122.95	162.49	165.94	106.75	117.9	41.45	16.24
jgi.p|Neosp1|274159	1.27	1.32	1.18	2.06	2.26	1.52	1.16	1.66	1.17	1.25	1.79	1.92	1.52	2.27	2.09	1.13	0.54	0.28
jgi.p|Neosp1|274211	0.18	0.0	0.42	0.0	0.0	0.45	1.67	0.38	1.7	0.94	0.45	6.51	2.8	0.2	0.29	0.0	0.23	0.0
jgi.p|Neosp1|274215	0.12	0.06	0.05	0.0	0.0	0.1	0.65	0.59	0.7	0.36	0.4	2.87	1.51	0.98	0.39	0.34	0.1	0.0
jgi.p|Neosp1|274316	2.07	2.14	3.95	6.32	5.67	3.76	6.03	5.63	5.59	5.15	6.7	2.22	3.6	4.88	2.05	9.73	3.34	1.58
jgi.p|Neosp1|274360	1.01	1.05	2.74	3.1	3.02	1.89	2.47	1.19	2.0	3.44	2.59	1.7	1.92	3.49	1.37	4.4	0.6	0.55
jgi.p|Neosp1|274363	0.07	0.0	0.08	0.0	0.02	0.06	0.16	0.38	0.46	0.12	0.11	0.69	0.44	0.59	0.11	0.05	0.09	0.11
jgi.p|Neosp1|27451	0.88	1.57	2.42	2.16	2.1	0.66	1.46	1.03	1.69	1.09	0.94	0.81	1.83	3.31	1.04	1.61	0.19	1.25
jgi.p|Neosp1|274666	0.36	0.55	0.46	0.67	0.64	1.32	1.02	1.22	0.65	0.45	0.33	0.86	0.72	0.89	0.56	1.07	0.07	0.09
jgi.p|Neosp1|27475	0.52	0.58	0.56	0.34	0.44	0.24	0.5	0.1	0.71	0.63	1.32	0.57	0.49	0.43	0.55	0.51	0.15	0.25
jgi.p|Neosp1|275113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|275115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|275116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|275196	483.14	600.37	687.05	810.36	637.56	823.9	824.25	830.28	803.67	776.37	773.67	397.84	654.76	797.43	368.01	661.48	337.01	116.07
jgi.p|Neosp1|275401	0.02	0.0	0.03	0.03	0.05	0.28	0.28	0.34	0.45	0.26	0.12	1.06	0.6	0.21	0.04	0.05	0.0	0.04
jgi.p|Neosp1|275965	171.28	122.61	123.86	69.86	73.14	108.86	99.39	114.03	94.87	95.0	284.11	90.78	96.97	118.83	100.22	110.07	148.26	94.83
jgi.p|Neosp1|276395	1.68	1.65	1.45	1.75	2.24	2.21	1.84	1.76	1.95	1.29	2.2	2.28	2.53	2.25	1.4	2.56	0.3	0.2
jgi.p|Neosp1|276475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.88	0.39	0.08	0.1	0.14	0.19	0.0	0.1
jgi.p|Neosp1|276524	6.9	5.35	8.47	13.02	12.08	5.99	8.94	9.7	9.68	8.2	10.1	11.49	9.49	10.82	8.63	11.47	5.98	2.77
jgi.p|Neosp1|276723	1.76	3.56	2.11	1.83	1.69	0.7	3.12	2.05	2.79	2.0	1.39	1.73	3.11	3.13	2.26	1.18	0.36	1.8
jgi.p|Neosp1|276727	0.76	0.54	1.56	0.74	0.68	1.12	0.78	1.65	0.66	0.88	0.28	0.76	0.76	0.0	0.55	0.0	0.58	1.06
jgi.p|Neosp1|276858	6.26	5.63	7.06	7.2	8.81	4.85	4.73	6.31	3.55	4.02	6.38	6.0	6.61	7.58	10.28	5.43	2.28	1.05
jgi.p|Neosp1|276967	0.27	0.09	0.28	0.08	0.19	0.32	0.39	0.5	0.47	0.38	0.5	2.22	0.83	0.47	0.36	0.08	0.0	0.0
jgi.p|Neosp1|276981	0.0	0.0	0.19	0.0	0.0	0.1	0.15	0.0	0.56	0.1	0.4	0.76	0.27	0.18	0.13	0.0	0.0	0.05
jgi.p|Neosp1|277	5.23	8.31	10.22	13.13	13.37	10.59	10.11	11.55	12.36	10.95	10.76	8.0	10.87	15.67	10.76	8.94	1.56	1.13
jgi.p|Neosp1|277284	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.75	0.0	0.16	3.87	0.13	0.58	0.8	0.0	0.0	0.15	0.0
jgi.p|Neosp1|277429	2.62	3.24	2.51	5.36	8.82	6.12	5.56	5.39	7.52	6.81	11.58	8.95	4.98	6.0	5.04	6.95	5.26	1.71
jgi.p|Neosp1|277441	1.16	4.76	8.33	8.07	3.88	5.73	10.12	10.64	9.62	7.79	195.93	1.34	2.51	5.25	7.9	19.45	4.72	2.81
jgi.p|Neosp1|277462	11.0	10.79	15.07	14.77	16.25	14.66	14.52	16.5	13.63	14.51	25.21	10.04	14.15	21.49	9.26	5.44	2.72	0.95
jgi.p|Neosp1|277480	0.2	0.11	0.08	0.0	0.06	0.42	0.52	0.64	0.56	0.49	0.34	1.82	0.98	0.15	0.11	0.0	0.0	0.0
jgi.p|Neosp1|277521	1.26	0.65	1.47	2.24	1.86	1.02	2.63	2.5	1.93	1.73	5.7	0.77	1.68	2.79	1.6	1.67	1.09	1.36
jgi.p|Neosp1|277555	35.81	31.91	33.78	14.13	19.12	14.96	15.03	15.5	14.13	14.29	17.69	12.03	17.57	15.44	11.84	9.04	13.72	6.87
jgi.p|Neosp1|277619	0.14	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.16	0.23	0.0	0.0	0.0
jgi.p|Neosp1|277794	0.03	0.11	0.0	0.0	0.03	0.34	0.42	1.07	0.88	0.89	0.25	2.18	0.92	0.38	0.06	0.0	0.09	0.04
jgi.p|Neosp1|277842	0.23	0.49	0.09	0.25	0.2	0.0	0.24	0.65	0.09	0.81	1.93	0.09	0.07	0.35	0.25	0.16	0.1	0.0
jgi.p|Neosp1|277852	0.37	0.22	0.24	0.04	0.21	0.44	1.21	0.95	0.58	0.91	12.22	2.36	0.47	0.59	1.25	1.19	6.55	12.43
jgi.p|Neosp1|277950	94.53	126.56	133.61	159.16	159.33	237.24	247.37	225.69	217.22	230.61	239.69	175.78	212.86	241.8	140.7	67.38	32.58	12.25
jgi.p|Neosp1|278229	15.54	13.5	16.16	37.77	34.45	33.72	33.61	39.97	31.23	39.8	41.2	21.21	31.14	36.66	18.35	43.93	31.35	12.07
jgi.p|Neosp1|278273	15.32	9.94	12.76	12.03	5.12	45.72	35.13	36.34	31.49	32.74	70.51	70.39	28.05	63.9	62.28	14.53	20.04	8.1
jgi.p|Neosp1|278354	4.89	4.69	3.24	1.82	3.8	0.13	0.66	0.22	0.25	0.21	2.27	2.47	1.71	1.2	0.78	2.39	1.51	1.26
jgi.p|Neosp1|278557	9.07	9.04	9.35	10.82	12.24	9.35	13.36	13.4	12.9	12.55	21.31	9.44	9.25	10.84	9.83	15.55	7.45	4.35
jgi.p|Neosp1|278602	9.34	8.31	15.63	15.24	15.12	11.68	13.39	11.89	14.66	15.75	15.75	8.95	13.65	17.25	9.19	7.77	3.05	2.47
jgi.p|Neosp1|278643	5.71	4.03	6.58	6.06	6.58	6.26	6.43	6.51	4.99	6.9	8.41	5.24	6.17	8.3	5.89	4.81	2.16	3.19
jgi.p|Neosp1|278653	0.34	0.56	0.14	0.0	0.61	0.59	0.27	1.48	0.69	0.46	0.88	0.13	0.57	0.79	0.38	4.74	11.6	24.87
jgi.p|Neosp1|278654	2.78	2.47	4.16	2.35	1.75	1.79	2.3	2.75	1.83	2.33	5.06	5.9	7.4	1.74	1.35	16.72	55.8	110.54
jgi.p|Neosp1|278819	1.03	0.69	1.32	0.9	1.69	1.08	0.94	0.99	0.88	0.97	2.64	0.66	0.83	1.1	1.65	0.58	0.3	0.09
jgi.p|Neosp1|278847	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.92	0.52	0.19	0.0	0.17	0.28	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|278919	0.92	1.25	1.39	1.41	1.47	0.71	1.07	1.65	0.93	1.31	8.0	1.06	1.77	1.38	0.92	0.47	2.46	1.07
jgi.p|Neosp1|278928	0.0	0.0	0.13	0.0	0.0	0.56	0.0	0.71	0.0	0.0	2.81	0.13	0.11	0.38	0.18	0.72	3.46	5.43
jgi.p|Neosp1|278941	0.1	0.31	0.0	0.0	0.34	0.25	0.38	0.21	0.23	0.64	3.19	0.22	0.57	0.55	0.16	0.21	3.41	5.67
jgi.p|Neosp1|278955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.12	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|279296	18.1	16.63	17.73	20.67	17.99	16.33	14.27	16.13	16.91	14.45	37.2	15.58	17.38	22.57	13.68	13.39	5.1	3.91
jgi.p|Neosp1|279452	0.36	0.36	0.38	0.5	0.45	0.62	0.48	0.91	0.44	0.83	0.21	0.37	0.54	0.49	1.0	0.53	0.29	0.17
jgi.p|Neosp1|279595	4.71	3.9	6.5	7.71	6.5	3.87	5.87	6.37	7.22	6.11	12.89	4.73	6.55	8.49	5.87	10.07	10.86	14.1
jgi.p|Neosp1|28007	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.1	0.06	0.25	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.06
jgi.p|Neosp1|280076	0.43	0.24	0.45	0.78	1.03	0.69	1.38	0.82	1.09	1.39	1.47	1.16	0.92	1.1	0.61	0.59	0.53	0.38
jgi.p|Neosp1|280158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|28016	0.5	0.15	0.32	0.0	0.0	0.35	0.43	0.39	0.27	0.49	0.93	0.1	0.41	0.42	0.08	0.0	0.3	0.11
jgi.p|Neosp1|280163	78.04	79.65	80.31	121.75	105.14	162.64	156.0	137.1	145.01	147.58	80.25	59.29	115.36	154.47	56.24	98.78	55.56	19.6
jgi.p|Neosp1|280181	0.0	0.52	0.0	0.0	0.0	0.0	0.38	0.34	0.0	0.0	0.82	1.29	0.0	0.0	0.8	0.0	0.0	0.0
jgi.p|Neosp1|280269	46.07	41.15	47.01	55.12	55.42	53.83	51.84	50.27	52.44	55.35	49.74	35.31	51.22	62.13	35.32	45.75	17.17	7.4
jgi.p|Neosp1|280272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0
jgi.p|Neosp1|280325	1.13	0.5	0.67	0.83	0.89	0.45	0.62	0.65	0.63	0.7	1.78	0.55	0.78	0.65	0.29	0.28	0.0	0.05
jgi.p|Neosp1|281239	0.96	0.87	0.8	1.57	1.92	4.45	2.97	3.11	3.26	3.67	2.59	5.45	3.93	2.94	2.48	2.41	1.2	1.4
jgi.p|Neosp1|281327	0.12	0.19	0.07	0.0	0.0	0.3	0.47	0.38	0.5	0.4	0.91	0.68	0.65	0.55	0.2	0.0	6.23	2.86
jgi.p|Neosp1|281354	0.05	0.18	0.06	0.21	0.29	0.21	0.32	0.17	0.13	0.36	0.0	0.19	0.24	0.09	0.76	0.47	0.0	0.0
jgi.p|Neosp1|281682	7.98	7.33	9.08	11.32	7.99	11.76	12.08	13.24	11.8	11.28	8.85	8.25	9.16	10.02	8.47	12.62	15.15	9.88
jgi.p|Neosp1|281746	5.9	6.67	9.07	8.25	13.28	11.82	12.73	14.9	11.72	12.83	13.8	10.36	10.78	14.83	7.73	6.05	2.34	1.5
jgi.p|Neosp1|282143	13.39	11.07	14.58	20.26	21.27	18.27	21.69	22.06	23.79	22.95	34.6	22.73	22.5	20.99	19.77	36.7	83.91	137.26
jgi.p|Neosp1|282222	4.06	2.98	3.34	5.05	7.03	6.66	6.21	7.99	8.64	6.85	7.72	5.66	5.57	5.09	3.96	5.35	0.55	0.76
jgi.p|Neosp1|282235	0.79	0.47	0.64	0.08	0.13	0.0	0.23	0.38	0.26	0.1	1.28	0.7	0.18	0.21	0.42	0.23	0.61	1.34
jgi.p|Neosp1|282786	0.36	0.71	0.95	0.98	1.54	2.04	2.4	2.33	2.1	2.71	7.4	1.5	0.86	3.0	0.6	4.41	1.52	0.78
jgi.p|Neosp1|28285	5.86	6.64	6.25	4.88	4.57	3.02	4.14	2.91	5.24	4.95	11.33	3.44	4.94	5.82	3.15	5.51	17.1	21.25
jgi.p|Neosp1|282903	4.27	4.19	4.19	6.38	5.24	6.01	6.8	7.85	5.77	7.65	6.68	4.16	3.76	7.0	3.59	7.85	2.96	0.65
jgi.p|Neosp1|283038	0.65	0.75	1.07	1.83	2.47	1.23	1.17	2.29	1.82	1.29	2.99	1.73	1.91	2.86	1.42	2.09	0.93	0.35
jgi.p|Neosp1|283044	0.39	0.43	0.72	1.32	2.15	0.89	1.82	1.31	1.36	1.04	2.0	0.85	1.46	1.5	1.59	1.98	0.63	0.1
jgi.p|Neosp1|283045	0.0	0.25	0.45	0.51	1.07	1.17	0.72	1.3	0.18	0.71	0.77	0.26	0.23	1.31	0.25	2.14	0.0	0.27
jgi.p|Neosp1|283148	10.31	8.93	8.3	4.96	4.6	2.58	2.91	2.88	3.08	2.03	3.89	3.15	3.92	4.57	6.39	3.09	0.92	0.47
jgi.p|Neosp1|283431	0.66	0.6	0.96	0.72	0.97	1.32	1.83	2.96	1.54	2.44	2.36	4.93	2.51	1.87	2.8	0.36	0.11	0.02
jgi.p|Neosp1|283436	5.24	5.39	5.58	4.9	5.68	4.75	5.08	4.82	5.09	4.46	7.24	4.08	5.25	4.92	4.39	4.77	1.04	0.45
jgi.p|Neosp1|283519	0.0	0.0	0.0	0.0	0.0	0.18	0.08	0.15	0.22	0.13	0.07	0.43	0.18	0.24	0.02	0.06	0.04	0.05
jgi.p|Neosp1|283584	0.17	0.05	0.03	0.0	0.1	0.66	1.19	1.16	1.89	0.95	0.51	1.97	1.13	1.01	0.0	0.06	0.0	0.17
jgi.p|Neosp1|2840	3.62	2.84	4.19	2.93	3.16	3.65	3.43	3.48	3.05	3.65	5.96	3.96	3.53	4.96	5.06	1.81	0.62	0.29
jgi.p|Neosp1|28435	0.74	0.24	0.46	0.1	0.35	3.14	1.82	2.07	3.51	1.96	1.09	8.08	3.24	1.56	0.46	0.16	0.15	0.04
jgi.p|Neosp1|284520	9.61	9.59	11.1	12.38	12.09	9.58	10.9	11.68	9.85	9.98	12.05	9.65	11.08	12.97	11.68	14.91	8.76	11.58
jgi.p|Neosp1|2848	0.78	0.47	0.58	0.06	0.25	0.33	0.24	0.34	0.3	0.35	0.47	2.01	0.57	0.33	0.74	0.11	0.14	0.35
jgi.p|Neosp1|284845	2.84	2.49	4.05	4.27	3.9	4.48	6.08	7.0	5.48	4.76	7.42	3.55	5.54	6.29	2.72	2.13	2.09	4.04
jgi.p|Neosp1|284846	12.35	10.64	13.61	12.18	9.87	14.22	13.89	17.65	13.97	11.5	24.11	11.15	10.86	12.13	6.3	6.67	5.49	9.02
jgi.p|Neosp1|284981	1.19	1.18	1.29	1.7	2.17	1.01	2.02	2.05	1.4	1.75	2.34	1.1	1.07	2.24	1.39	0.66	0.45	0.14
jgi.p|Neosp1|285085	4.06	4.07	5.06	7.27	5.63	4.25	4.33	3.93	4.68	4.52	5.24	3.56	4.46	6.45	3.82	4.41	1.59	0.6
jgi.p|Neosp1|285208	2.04	2.18	3.05	4.12	4.09	3.42	3.0	3.4	2.94	3.27	4.12	1.38	2.46	4.67	1.64	2.9	1.11	0.6
jgi.p|Neosp1|285267	5.93	2.09	2.59	0.0	0.74	5.42	7.61	7.04	4.64	7.68	18.95	32.31	15.16	9.35	3.21	41.01	191.92	420.68
jgi.p|Neosp1|285405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|285423	6.31	7.7	8.91	7.37	7.14	3.84	4.91	7.17	4.72	3.38	20.3	4.77	4.23	6.88	5.16	8.26	1.81	1.25
jgi.p|Neosp1|285433	0.03	0.11	0.0	0.0	0.03	0.26	0.24	0.57	0.56	0.53	0.08	0.65	0.3	0.27	0.0	0.14	0.0	0.0
jgi.p|Neosp1|285443	4.21	4.38	4.26	4.11	3.64	4.59	5.01	4.02	2.26	4.02	6.14	6.0	3.8	4.82	2.16	6.37	20.62	7.3
jgi.p|Neosp1|285694	0.06	0.0	0.03	0.0	0.0	0.15	0.41	0.25	0.45	0.39	0.0	0.47	0.72	0.23	0.05	0.13	0.15	0.07
jgi.p|Neosp1|28570	0.92	0.59	0.85	1.7	2.31	1.55	2.26	2.18	2.03	2.3	1.55	2.02	1.41	1.65	1.66	0.76	0.26	0.22
jgi.p|Neosp1|28586	71.27	67.11	71.95	72.53	64.04	55.95	54.15	44.01	56.82	49.91	99.34	47.83	54.96	55.97	59.13	32.91	12.88	7.23
jgi.p|Neosp1|28626	18.64	17.09	20.3	14.51	15.46	16.14	11.12	11.84	10.76	11.31	36.02	16.17	14.82	16.97	17.76	23.75	102.11	169.66
jgi.p|Neosp1|286302	0.3	0.41	0.3	0.84	1.63	2.42	1.14	0.53	1.5	1.0	0.13	0.69	1.18	0.97	0.66	0.22	0.52	0.6
jgi.p|Neosp1|286361	7.41	4.37	8.53	3.44	3.69	3.51	1.94	2.23	1.72	1.9	11.88	4.03	2.33	1.26	3.27	0.6	0.43	0.07
jgi.p|Neosp1|286413	0.92	0.93	1.7	1.04	2.15	1.83	1.74	1.68	1.12	1.71	1.46	2.13	1.27	1.72	1.42	2.48	0.09	0.43
jgi.p|Neosp1|286462	10.42	11.82	13.36	19.69	19.95	19.79	18.89	21.31	18.25	20.42	16.74	14.62	18.83	23.69	17.09	16.86	5.02	2.8
jgi.p|Neosp1|286630	1.37	1.28	1.23	1.07	2.75	1.03	1.96	2.14	1.04	2.35	2.89	3.7	2.13	2.71	2.32	0.62	0.28	0.18
jgi.p|Neosp1|286765	1.79	1.8	2.37	1.66	1.68	0.82	1.15	1.37	1.13	1.2	1.39	1.53	1.6	1.62	1.87	0.82	0.42	0.11
jgi.p|Neosp1|286880	0.51	0.39	0.25	0.15	0.09	1.23	1.57	0.96	2.16	0.87	1.32	5.62	1.47	1.19	0.06	0.0	0.14	0.25
jgi.p|Neosp1|286962	7.84	11.47	8.67	32.91	24.4	31.71	29.47	32.74	29.03	31.68	16.23	11.8	21.94	29.11	10.69	37.77	15.9	5.0
jgi.p|Neosp1|287066	3.0	5.33	4.04	7.48	7.13	7.74	10.81	8.37	6.83	7.89	7.39	4.92	8.11	8.38	5.84	9.02	1.98	2.12
jgi.p|Neosp1|287114	0.15	0.06	0.18	0.0	0.2	0.68	0.45	1.3	1.23	0.55	0.48	3.69	1.53	1.04	0.81	0.0	0.0	0.0
jgi.p|Neosp1|287144	4.07	6.83	9.38	4.81	4.4	16.96	29.09	27.58	27.82	25.47	23.37	14.9	10.72	11.74	15.18	0.21	0.0	0.59
jgi.p|Neosp1|287388	0.44	0.13	0.09	0.23	0.14	2.66	2.31	1.78	2.22	1.01	6.83	0.27	0.08	0.39	0.13	6.72	1.19	1.25
jgi.p|Neosp1|287454	7.86	8.09	10.82	13.72	14.58	13.72	11.03	12.27	12.72	11.52	8.44	10.08	13.74	12.38	8.72	9.92	2.3	1.27
jgi.p|Neosp1|287475	1.38	2.4	5.56	4.47	4.37	4.21	2.52	6.68	4.07	3.12	1.99	2.89	3.17	3.48	3.16	4.14	0.91	0.52
jgi.p|Neosp1|287672	11.59	12.42	12.82	16.4	17.44	23.23	22.72	23.23	21.48	22.2	28.66	14.48	20.12	31.42	14.31	8.77	9.22	9.12
jgi.p|Neosp1|287895	2.49	4.2	3.24	3.7	5.2	6.42	5.64	7.07	4.75	5.64	5.3	4.37	3.19	3.37	2.97	4.36	2.72	2.76
jgi.p|Neosp1|287975	82.52	103.37	126.74	240.13	247.71	337.85	360.29	363.2	338.27	350.98	329.99	238.91	284.14	320.51	163.74	76.4	37.89	14.24
jgi.p|Neosp1|288012	0.11	0.22	0.38	0.06	0.0	0.0	0.02	0.0	0.03	0.07	1.36	0.0	0.03	0.09	0.13	0.0	0.07	0.0
jgi.p|Neosp1|288019	13.1	8.68	11.0	14.62	13.47	17.9	25.49	25.87	16.54	25.87	59.71	36.86	26.99	25.4	9.89	79.54	452.33	738.43
jgi.p|Neosp1|288086	81.59	85.26	85.39	97.06	85.43	136.22	156.33	144.98	150.56	161.5	97.34	99.02	120.62	141.93	88.57	116.65	59.96	21.75
jgi.p|Neosp1|28810	0.0	0.0	0.0	0.0	0.0	0.11	0.1	0.09	0.37	0.47	0.34	0.45	0.52	0.35	0.0	0.0	0.06	0.0
jgi.p|Neosp1|288102	10.87	9.21	21.29	22.82	11.84	12.55	16.78	25.86	15.67	17.6	38.95	7.59	11.76	22.71	5.94	17.6	8.15	10.2
jgi.p|Neosp1|28813	1.37	1.33	0.92	2.24	3.67	1.6	1.83	2.03	2.15	2.24	3.62	3.39	2.15	2.25	2.74	4.44	4.37	2.02
jgi.p|Neosp1|288191	4.26	1.79	1.75	3.57	4.12	4.07	1.74	4.2	2.21	4.08	0.62	3.94	3.76	4.07	3.45	1.86	1.28	0.88
jgi.p|Neosp1|288246	19.12	18.68	15.19	48.92	44.17	36.95	39.95	40.37	43.51	46.03	42.35	21.38	31.26	42.1	18.72	53.15	36.19	15.64
jgi.p|Neosp1|288315	14.61	14.47	14.6	25.58	23.95	25.64	29.7	25.42	25.27	28.67	59.42	14.61	23.36	25.21	12.68	33.45	14.61	4.32
jgi.p|Neosp1|28836	2.38	2.16	1.94	2.28	2.78	1.21	1.77	1.57	1.94	1.74	2.72	1.33	1.55	2.36	0.82	1.03	0.34	0.2
jgi.p|Neosp1|288397	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0
jgi.p|Neosp1|288471	0.78	1.19	1.34	1.23	1.54	1.06	0.92	1.99	1.35	0.55	3.3	1.6	1.36	1.49	1.74	2.33	1.02	0.18
jgi.p|Neosp1|28874	2.42	2.12	2.41	2.77	4.25	3.74	3.24	3.63	4.08	4.18	3.59	4.26	4.46	3.27	2.89	2.86	3.13	1.93
jgi.p|Neosp1|288773	6.19	7.22	9.88	14.12	12.62	8.86	11.23	15.44	11.01	14.03	18.72	7.0	11.11	12.71	5.74	7.52	2.72	1.67
jgi.p|Neosp1|288811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.22	0.0	0.0	0.0	0.0	0.19	0.0	0.0
