query_seq_id,subject_seq_id,percent_identity,Query Coverage Per HSP
383946.0,703033.0,100.0,100.0
383959.0,703035.0,100.0,100.0
383962.0,703036.0,99.445,90.0
670881.0,703046.0,100.0,100.0
670903.0,703071.0,100.0,100.0
384086.0,703117.0,100.0,100.0
671005.0,703133.0,100.0,100.0
384205.0,703212.0,96.154,100.0
671215.0,703292.0,100.0,92.0
384369.0,703294.0,99.784,98.0
384553.0,703343.0,100.0,100.0
384559.0,703354.0,99.756,100.0
384581.0,703367.0,100.0,100.0
384621.0,703401.0,100.0,100.0
384629.0,703407.0,100.0,100.0
509342.0,703453.0,100.0,100.0
671518.0,703560.0,100.0,100.0
384922.0,703601.0,100.0,100.0
671560.0,703605.0,99.833,99.0
671595.0,703626.0,100.0,100.0
384966.0,703631.0,97.834,100.0
384995.0,703642.0,100.0,100.0
385039.0,703661.0,100.0,100.0
671740.0,703728.0,97.695,93.0
385190.0,703763.0,100.0,100.0
385203.0,703768.0,100.0,100.0
385247.0,703809.0,100.0,100.0
385253.0,703810.0,100.0,82.0
385262.0,703812.0,100.0,81.0
385266.0,703813.0,100.0,87.0
385276.0,703820.0,100.0,100.0
385293.0,703831.0,100.0,100.0
385334.0,703870.0,100.0,100.0
385337.0,703874.0,100.0,100.0
385345.0,703877.0,100.0,100.0
385359.0,703898.0,100.0,100.0
385427.0,703943.0,100.0,100.0
385433.0,703945.0,100.0,100.0
385447.0,703965.0,99.83,91.0
672054.0,703989.0,90.573,100.0
385521.0,704027.0,100.0,100.0
385577.0,704054.0,100.0,100.0
385634.0,704112.0,100.0,100.0
385655.0,704122.0,100.0,100.0
385673.0,704132.0,100.0,100.0
385677.0,704134.0,100.0,100.0
385679.0,704135.0,100.0,100.0
385682.0,704136.0,100.0,100.0
672293.0,704202.0,98.706,97.0
672316.0,704219.0,100.0,100.0
385817.0,704225.0,100.0,100.0
385821.0,704226.0,100.0,100.0
510589.0,704243.0,100.0,100.0
672379.0,704267.0,93.097,100.0
672395.0,704281.0,93.103,100.0
672474.0,704346.0,100.0,100.0
672484.0,704364.0,100.0,100.0
672485.0,704365.0,100.0,100.0
672579.0,704436.0,93.358,80.0
386163.0,704451.0,100.0,100.0
672715.0,704547.0,100.0,93.0
386394.0,704556.0,100.0,94.0
386419.0,704578.0,100.0,100.0
392709.0,704578.0,96.518,100.0
672828.0,704639.0,100.0,100.0
511263.0,704660.0,100.0,100.0
511287.0,704675.0,100.0,100.0
386538.0,704683.0,100.0,78.0
672901.0,704706.0,99.845,99.0
386575.0,704715.0,100.0,100.0
386601.0,704745.0,100.0,100.0
511422.0,704758.0,100.0,100.0
672976.0,704771.0,98.542,100.0
57700.0,704775.0,100.0,100.0
511501.0,704810.0,99.55,94.0
386680.0,704812.0,100.0,100.0
511525.0,704823.0,100.0,91.0
386749.0,704850.0,100.0,100.0
673070.0,704864.0,100.0,100.0
386899.0,704924.0,100.0,100.0
673169.0,704935.0,100.0,91.0
511857.0,704992.0,100.0,100.0
387047.0,705018.0,100.0,100.0
387062.0,705028.0,100.0,100.0
387076.0,705046.0,100.0,100.0
673330.0,705061.0,99.582,100.0
673353.0,705080.0,100.0,100.0
512045.0,705108.0,99.761,99.0
387208.0,705152.0,94.985,100.0
673445.0,705153.0,100.0,97.0
387376.0,705256.0,100.0,100.0
387397.0,705267.0,100.0,100.0
387398.0,705268.0,100.0,100.0
387411.0,705277.0,100.0,100.0
387420.0,705285.0,100.0,100.0
387645.0,705386.0,100.0,100.0
512623.0,705423.0,100.0,95.0
387740.0,705447.0,100.0,100.0
387814.0,705491.0,100.0,100.0
673928.0,705534.0,100.0,100.0
387862.0,705557.0,100.0,98.0
387924.0,705600.0,100.0,100.0
674101.0,705678.0,96.491,98.0
513095.0,705681.0,100.0,100.0
388077.0,705689.0,100.0,100.0
388078.0,705690.0,100.0,80.0
674143.0,705714.0,99.444,98.0
388105.0,705720.0,100.0,99.0
674162.0,705733.0,100.0,100.0
388376.0,705894.0,100.0,100.0
388378.0,705896.0,100.0,100.0
513446.0,705903.0,100.0,100.0
674370.0,705904.0,100.0,100.0
96062.0,705908.0,100.0,100.0
513456.0,705908.0,93.003,100.0
388453.0,705920.0,100.0,100.0
388461.0,705922.0,100.0,100.0
513482.0,705926.0,99.745,98.0
96780.0,705952.0,100.0,100.0
513717.0,706034.0,100.0,100.0
388621.0,706039.0,100.0,100.0
388687.0,706100.0,94.118,99.0
674604.0,706101.0,100.0,99.0
388732.0,706140.0,100.0,100.0
388789.0,706183.0,100.0,100.0
513933.0,706186.0,100.0,100.0
388794.0,706190.0,100.0,100.0
513979.0,706209.0,100.0,100.0
388831.0,706210.0,100.0,100.0
674729.0,706211.0,97.209,93.0
388845.0,706219.0,97.833,99.0
388849.0,706220.0,100.0,100.0
388876.0,706242.0,100.0,100.0
388934.0,706271.0,100.0,100.0
674813.0,706276.0,100.0,100.0
674886.0,706337.0,100.0,100.0
389047.0,706357.0,100.0,100.0
389061.0,706376.0,100.0,100.0
674967.0,706404.0,100.0,91.0
389169.0,706453.0,100.0,100.0
113510.0,706488.0,100.0,91.0
389305.0,706518.0,100.0,100.0
675238.0,706609.0,100.0,100.0
11058.0,706614.0,100.0,100.0
389558.0,706661.0,100.0,100.0
389589.0,706678.0,100.0,100.0
389591.0,706681.0,100.0,85.0
389594.0,706682.0,100.0,100.0
379808.0,706779.0,95.599,100.0
389714.0,706785.0,100.0,100.0
389832.0,706864.0,100.0,100.0
389922.0,706920.0,100.0,77.0
675608.0,706924.0,96.84,99.0
390048.0,707026.0,100.0,100.0
390064.0,707035.0,100.0,100.0
675759.0,707045.0,100.0,100.0
390107.0,707066.0,100.0,100.0
675805.0,707079.0,100.0,80.0
390154.0,707114.0,100.0,100.0
675845.0,707119.0,100.0,94.0
675865.0,707134.0,100.0,100.0
390270.0,707198.0,100.0,100.0
675950.0,707201.0,100.0,94.0
390357.0,707264.0,100.0,100.0
516055.0,707429.0,100.0,100.0
516092.0,707459.0,100.0,100.0
676283.0,707474.0,100.0,100.0
390707.0,707488.0,100.0,100.0
390815.0,707567.0,100.0,100.0
390821.0,707570.0,100.0,100.0
676520.0,707674.0,100.0,100.0
676598.0,707728.0,99.013,100.0
391135.0,707801.0,100.0,100.0
391245.0,707892.0,100.0,100.0
391404.0,707987.0,100.0,100.0
391504.0,708068.0,100.0,100.0
391565.0,708126.0,90.038,100.0
391604.0,708158.0,100.0,100.0
165162.0,708178.0,100.0,99.0
391675.0,708206.0,96.75,99.0
677226.0,708252.0,100.0,94.0
391819.0,708341.0,94.213,90.0
391822.0,708344.0,97.307,100.0
391831.0,708349.0,100.0,100.0
677457.0,708430.0,100.0,100.0
391981.0,708450.0,100.0,100.0
177697.0,708536.0,100.0,99.0
392125.0,708549.0,100.0,100.0
392160.0,708574.0,100.0,100.0
392173.0,708584.0,100.0,100.0
392359.0,708761.0,100.0,100.0
392400.0,708789.0,100.0,100.0
438517.0,708792.0,100.0,100.0
392421.0,708796.0,100.0,100.0
192665.0,708833.0,100.0,100.0
392534.0,708870.0,100.0,100.0
518746.0,708928.0,90.45,100.0
392706.0,708990.0,100.0,100.0
392811.0,709097.0,100.0,100.0
392852.0,709117.0,100.0,100.0
392902.0,709143.0,99.102,88.0
678299.0,709153.0,98.495,97.0
392933.0,709169.0,100.0,99.0
678484.0,709296.0,100.0,100.0
218055.0,709392.0,100.0,100.0
393208.0,709393.0,100.0,100.0
678618.0,709402.0,100.0,100.0
393248.0,709435.0,100.0,100.0
393312.0,709463.0,100.0,100.0
678832.0,709594.0,97.525,93.0
678942.0,709671.0,97.834,100.0
393559.0,709739.0,100.0,99.0
